sentence_id,word,dependency,head
132,spectrum,pobj,in
132,hits,ROOT,hits
132,the,det,ground
132,ground,dobj,hits
132,and,cc,hits
132,heats,conj,hits
132,it,dobj,heats
132,.,punct,hits
133,The,det,ground
133,ground,nsubj,heats
133,then,advmod,heats
133,heats,ROOT,heats
133,the,det,air
133,air,dobj,heats
133,at,prep,heats
133,the,det,surface
133,surface,pobj,at
133,.,punct,heats
134,However,advmod,tends
134,",",punct,tends
134,when,advmod,is
134,air,nsubj,is
134,is,advcl,tends
134,hot,acomp,is
134,",",punct,tends
134,it,nsubj,tends
134,tends,ROOT,tends
134,to,aux,expand
134,expand,xcomp,tends
134,",",punct,expand
134,which,nsubj,lowers
134,lowers,advcl,expand
134,its,poss,density
134,density,dobj,lowers
134,.,punct,tends
135,Thus,advmod,tends
135,",",punct,tends
135,hot,amod,air
135,air,nsubj,tends
135,tends,ROOT,tends
135,to,aux,rise
135,rise,xcomp,tends
135,and,cc,rise
135,transfer,conj,rise
135,heat,dobj,transfer
135,upward,advmod,transfer
135,.,punct,tends
136,This,nsubj,is
136,is,ROOT,is
136,the,det,process
136,process,attr,is
136,of,prep,process
136,convection,pobj,of
136,.,punct,is
137,A,det,son
137,son,nsubj,is
137,is,ROOT,is
137,a,det,offspring
137,male,amod,offspring
137,offspring,attr,is
137,;,punct,is
137,a,det,boy
137,boy,appos,son
137,or,cc,boy
137,a,det,man
137,man,conj,boy
137,in,prep,man
137,relation,pobj,in
137,to,prep,relation
137,his,poss,parents
137,parents,pobj,to
137,.,punct,is
138,The,det,counterpart
138,female,amod,counterpart
138,counterpart,nsubj,is
138,is,ROOT,is
138,a,det,daughter
138,daughter,attr,is
138,.,punct,is
139,From,prep,constitutes
139,a,det,perspective
139,biological,amod,perspective
139,perspective,pobj,From
139,",",punct,constitutes
139,a,det,son
139,son,nsubj,constitutes
139,constitutes,ROOT,constitutes
139,a,det,relative
139,first,amod,degree
139,degree,compound,relative
139,relative,dobj,constitutes
139,.,punct,constitutes
140,In,prep,was
140,China,pobj,In
140,",",punct,was
140,a,det,policy
140,one,nummod,child
140,-,punct,child
140,child,compound,policy
140,policy,nsubj,was
140,was,ROOT,was
140,in,prep,was
140,effect,pobj,in
140,until,prep,was
140,2015,pobj,until
140,in,prep,was
140,order,pobj,in
140,to,aux,address
140,address,acl,order
140,rapid,amod,growth
140,population,compound,growth
140,growth,dobj,address
140,.,punct,was
141,Official,amod,records
141,birth,compound,records
141,records,nsubj,showed
141,showed,ROOT,showed
141,a,det,rise
141,rise,dobj,showed
141,in,prep,rise
141,the,det,level
141,level,pobj,in
141,of,prep,level
141,male,amod,births
141,births,pobj,of
141,since,mark,brought
141,the,det,policy
141,policy,nsubjpass,brought
141,was,auxpass,brought
141,brought,advcl,showed
141,into,prep,brought
141,law,pobj,into
141,.,punct,showed
142,This,nsubjpass,attributed
142,was,auxpass,attributed
142,attributed,ROOT,attributed
142,to,prep,attributed
142,a,det,number
142,number,pobj,to
142,of,prep,number
142,factors,pobj,of
142,",",punct,number
142,including,prep,number
142,the,det,practice
142,illegal,amod,practice
142,practice,pobj,including
142,of,prep,practice
142,sex,compound,abortion
142,-,punct,abortion
142,selective,amod,abortion
142,abortion,pobj,of
142,and,cc,abortion
142,widespread,amod,reporting
142,under,compound,reporting
142,-,punct,reporting
142,reporting,conj,abortion
142,of,prep,reporting
142,female,amod,births
142,births,pobj,of
142,.,punct,attributed
143,In,prep,inherit
143,patrilineal,amod,societies
143,societies,pobj,In
143,",",punct,inherit
143,sons,nsubj,inherit
143,will,aux,inherit
143,customarily,advmod,inherit
143,inherit,ROOT,inherit
143,an,det,estate
143,estate,dobj,inherit
143,before,prep,estate
143,daughters,pobj,before
143,.,punct,inherit
144,In,prep,has
144,some,det,cultures
144,cultures,pobj,In
144,",",punct,has
144,the,det,son
144,eldest,amod,son
144,son,nsubj,has
144,has,ROOT,has
144,special,amod,privileges
144,privileges,dobj,has
144,.,punct,has
145,For,prep,bequeathed
145,example,pobj,For
145,",",punct,bequeathed
145,in,prep,bequeathed
145,Biblical,compound,times
145,times,pobj,in
145,",",punct,bequeathed
145,the,det,male
145,first,advmod,born
145,-,punct,born
145,born,amod,male
145,male,nsubjpass,bequeathed
145,was,auxpass,bequeathed
145,bequeathed,ROOT,bequeathed
145,the,det,goods
145,most,amod,goods
145,goods,dobj,bequeathed
145,from,prep,goods
145,his,poss,father
145,father,pobj,from
145,.,punct,bequeathed
146,=,nsubj,refers
146,=,amod,symbolism
146,Christian,amod,symbolism
146,symbolism,appos,=
146,=,dep,=
146,=,conj,=
146,Among,prep,=
146,Christians,pobj,Among
146,",",punct,=
146,"""",punct,Son
146,the,det,Son
146,Son,nsubj,refers
146,"""",punct,Son
146,or,cc,Son
146,Son,conj,Son
146,of,prep,Son
146,God,pobj,of
146,refers,ROOT,refers
146,to,prep,refers
146,Jesus,compound,Christ
146,Christ,pobj,to
146,.,punct,refers
147,Trinitarian,compound,Christians
147,Christians,nsubj,view
147,view,ROOT,view
147,Jesus,dobj,view
147,as,prep,view
147,the,det,incarnation
147,human,amod,incarnation
147,incarnation,pobj,as
147,of,prep,incarnation
147,God,pobj,of
147,the,det,person
147,second,amod,person
147,person,appos,incarnation
147,of,prep,person
147,the,det,Trinity
147,Trinity,pobj,of
147,",",punct,Trinity
147,known,acl,Trinity
147,as,prep,known
147,God,pobj,as
147,the,det,Son
147,Son,appos,God
147,.,punct,view
148,In,prep,refers
148,the,det,Gospels
148,Gospels,pobj,In
148,",",punct,refers
148,Jesus,nsubj,refers
148,sometimes,advmod,refers
148,refers,ROOT,refers
148,to,prep,refers
148,himself,pobj,to
148,as,prep,refers
148,the,det,Son
148,Son,pobj,as
148,of,prep,Son
148,Man,pobj,of
148,.,punct,refers
149,It,nsubj,vary
149,may,aux,vary
149,vary,ROOT,vary
149,between,prep,vary
149,the,det,beginning
149,beginning,pobj,between
149,or,cc,beginning
149,the,det,termination
149,termination,conj,beginning
149,of,prep,termination
149,the,det,surname
149,surname,pobj,of
149,.,punct,vary
150,Examples,ROOT,Examples
150,:,punct,Examples
150,"""",punct,Examples
150,Ibn,compound,Sina
150,Sina,appos,Examples
150,"""",punct,Sina
150,(,punct,Sina
150,"""",punct,Sina
150,son,appos,Sina
150,of,prep,son
150,Sina,pobj,of
150,"""",punct,Sina
150,),punct,Examples
150,",",punct,Examples
150,"""",punct,Examples
150,Ibn,compound,Khaldun
150,Khaldun,appos,Examples
150,"""",punct,Khaldun
150,(,punct,Khaldun
150,"""",punct,Khaldun
150,son,appos,Khaldun
150,of,prep,son
150,Khaldun,pobj,of
150,"""",punct,Examples
150,),punct,Examples
150,.,punct,Examples
151,Berber,compound,U
151,U,ROOT,U
151,(,punct,spelled
151,also,advmod,spelled
151,spelled,parataxis,U
151,ou,advmod,spelled
151,),punct,spelled
151,.,punct,U
154,Examples,ROOT,Examples
154,:,punct,Examples
154,"""",punct,Examples
154,Ayt,compound,Buyafar
154,Buyafar,appos,Examples
154,"""",punct,Buyafar
154,(,punct,Buyafar
154,"""",punct,sons
154,sons,appos,Buyafar
154,of,prep,sons
154,Buyafar,pobj,of
154,"""",punct,sons
154,),punct,Buyafar
154,",",punct,Examples
154,"""",punct,Mellul
154,Ayt,compound,Mellul
154,Mellul,appos,Examples
154,"""",punct,Mellul
154,(,punct,Mellul
154,"""",punct,sons
154,sons,appos,Mellul
154,of,prep,sons
154,Mellul,pobj,of
154,"""",punct,sons
154,),punct,Mellul
154,.,punct,Examples
157,Examples,ROOT,Examples
157,:,punct,Examples
157,"""",punct,Henriksen
157,Henriksen,nmod,Andersen
157,"""",punct,Henriksen
157,(,punct,Henriksen
157,"""",punct,Henriksen
157,son,appos,Henriksen
157,of,prep,son
157,Henrik,pobj,of
157,"""",punct,Henriksen
157,),punct,Henriksen
157,",",punct,Henriksen
157,"""",punct,Jensen
157,Jensen,conj,Henriksen
157,"""",punct,Jensen
157,(,punct,Jensen
157,"""",punct,Jensen
157,son,appos,Jensen
157,of,prep,son
157,Jens,pobj,of
157,"""",punct,Henriksen
157,),punct,Henriksen
157,",",punct,Henriksen
157,"""",punct,Andersen
157,Andersen,appos,Examples
157,"""",punct,Andersen
157,(,punct,Andersen
157,"""",punct,Andersen
157,son,npadvmod,Andersen
157,of,prep,son
157,Anders,pobj,of
157,"""",punct,Andersen
157,),punct,Andersen
157,.,punct,Examples
158,Examples,ROOT,Examples
158,:,punct,Examples
158,"""",punct,Jansen
158,Jansen,nmod,Petersen
158,"""",punct,Jansen
158,(,punct,Jansen
158,"""",punct,Jansen
158,son,appos,Jansen
158,of,prep,son
158,Jan,pobj,of
158,"""",punct,Jansen
158,),punct,Jansen
158,",",punct,Jansen
158,"""",punct,Petersen
158,Petersen,nmod,Zoon
158,"""",punct,Petersen
158,(,punct,Petersen
158,"""",punct,Petersen
158,son,appos,Petersen
158,of,prep,son
158,Peter,pobj,of
158,"""",punct,Petersen
158,),punct,Petersen
158,",",punct,Petersen
158,"""",punct,Pietersen
158,Pietersen,nmod,Zoon
158,"""",punct,Pietersen
158,(,punct,Pietersen
158,"""",punct,Pietersen
158,son,appos,Pietersen
158,of,prep,son
158,Pieter,pobj,of
158,"""",punct,Pietersen
158,),punct,Zoon
158,Zoon,appos,Examples
158,.,punct,Examples
159,Examples,ROOT,Examples
159,:,punct,Examples
159,"""",punct,Jefferson
159,Jefferson,appos,Examples
159,"""",punct,Jefferson
159,(,punct,Jefferson
159,"""",punct,Jefferson
159,son,appos,Jefferson
159,of,prep,son
159,Jeffery,pobj,of
159,"""",punct,Jefferson
159,),punct,Jefferson
159,",",punct,Jefferson
159,"""",punct,Wilson
159,Wilson,nmod,Edson
159,"""",punct,Wilson
159,(,punct,Wilson
159,"""",punct,Wilson
159,son,appos,Wilson
159,of,prep,son
159,William,pobj,of
159,"""",punct,Wilson
159,),punct,Wilson
159,",",punct,Edson
159,"""",punct,Edson
159,Edson,appos,Jefferson
159,"""",punct,Edson
159,(,punct,Edson
159,"""",punct,Edson
159,son,appos,Edson
159,of,prep,son
159,Edward,pobj,of
159,"""",punct,Edson
159,),punct,Edson
159,",",punct,Edson
159,"""",punct,Edson
159,Anderson,appos,Edson
159,"""",punct,Anderson
159,(,punct,Anderson
159,"""",punct,Anderson
159,son,appos,Anderson
159,of,prep,son
159,Ander,pobj,of
159,"""",punct,Edson
159,),punct,Jefferson
159,.,punct,Examples
160,Example,dep,Fernandes
160,:,punct,Fernandes
160,"""",punct,Fernandes
160,Fernandes,ROOT,Fernandes
160,"""",punct,Fernandes
160,(,punct,Fernandes
160,"""",punct,Fernandes
160,son,appos,Fernandes
160,of,prep,son
160,Fernand,pobj,of
160,"""",punct,Fernandes
160,),punct,Fernandes
160,.,punct,Fernandes
161,Example,ROOT,Example
161,:,punct,Example
161,"""",punct,Pierrot
161,Pierrot,appos,Example
161,"""",punct,Pierrot
161,(,punct,Pierrot
161,"""",punct,Pierrot
161,son,appos,Pierrot
161,of,prep,son
161,Pierre,pobj,of
161,"""",punct,Pierrot
161,),punct,Pierrot
161,.,punct,Example
162,Example,ROOT,Example
162,:,punct,Example
162,"""",punct,Danton
162,Danton,appos,Example
162,"""",punct,Danton
162,(,punct,Danton
162,"""",punct,Danton
162,son,appos,Danton
162,of,prep,son
162,Anton,pobj,of
162,"""",punct,Danton
162,),punct,Danton
162,.,punct,Example
163,Hebrew,compound,ben
163,ben,ROOT,ben
163,or,cc,ben
163,bin,conj,ben
163,before,prep,ben
163,1300,nummod,BC
163,BC,pobj,before
163,.,punct,ben
164,Example,ROOT,Example
164,:,punct,Example
164,"""",punct,Benjamin
164,Benjamin,appos,Example
164,"""",punct,Benjamin
164,(,punct,Benjamin
164,"""",punct,Benjamin
164,son,appos,Benjamin
164,of,prep,son
164,a,det,man
164,right,amod,hand
164,-,punct,hand
164,hand,compound,man
164,man,pobj,of
164,"""",punct,Benjamin
164,),punct,Benjamin
164,.,punct,Example
165,Also,advmod,is
165,",",punct,is
165,the,det,word
165,Hebrew,amod,word
165,word,nsubj,is
165,for,prep,word
165,"""",punct,person
165,person,pobj,for
165,"""",punct,person
165,is,ROOT,is
165,ben,compound,Adam
165,Adam,nsubj,is
165,",",punct,is
165,meaning,advcl,is
165,"""",punct,meaning
165,son,dobj,meaning
165,of,prep,son
165,Adam,pobj,of
165,"""",punct,meaning
165,.,punct,is
166,Example,ROOT,Example
166,:,punct,Example
166,"""",punct,Example
166,Mera,compound,beta
166,beta,appos,Example
166,Tim,appos,beta
166,"""",punct,beta
166,(,punct,beta
166,"""",punct,son
166,my,poss,son
166,son,appos,beta
166,Tim,appos,son
166,"""",punct,beta
166,),punct,Example
166,.,punct,Example
169,Examples,ROOT,Examples
169,:,punct,Examples
169,"""",punct,Examples
169,MacThomas,appos,Examples
169,"""",punct,MacThomas
169,(,punct,MacThomas
169,"""",punct,MacThomas
169,son,appos,MacThomas
169,of,prep,son
169,Thomas,pobj,of
169,"""",punct,MacThomas
169,),punct,MacThomas
169,",",punct,MacThomas
169,"""",punct,McDonald
169,McDonald,appos,MacThomas
169,"""",punct,McDonald
169,(,punct,McDonald
169,"""",punct,McDonald
169,son,appos,McDonald
169,of,prep,son
169,Donald,pobj,of
169,"""",punct,McDonald
169,),punct,McDonald
169,",",punct,McDonald
169,"""",punct,MacLean
169,MacLean,conj,McDonald
169,"""",punct,MacLean
169,(,punct,MacLean
169,"""",punct,MacLean
169,son,appos,MacLean
169,of,prep,son
169,Lean,pobj,of
169,"""",punct,McDonald
169,),punct,McDonald
169,.,punct,Examples
170,Examples,ROOT,Examples
170,:,punct,Examples
170,"""",punct,Stefano
170,di,compound,Stefano
170,Stefano,appos,Examples
170,"""",punct,Stefano
170,(,punct,Stefano
170,"""",punct,Stefano
170,son,appos,Stefano
170,of,prep,son
170,Steven,pobj,of
170,"""",punct,Stefano
170,),punct,Stefano
170,",",punct,Stefano
170,"""",punct,Stefano
170,di,nmod,Giovanni
170,Giovanni,appos,Stefano
170,"""",punct,Giovanni
170,(,punct,Giovanni
170,"""",punct,Giovanni
170,son,appos,Giovanni
170,of,prep,son
170,John,pobj,of
170,"""",punct,Stefano
170,),punct,Stefano
170,",",punct,Stefano
170,"""",punct,Stefano
170,di,compound,Giuseppe
170,Giuseppe,appos,Stefano
170,"""",punct,Giuseppe
170,(,punct,Giuseppe
170,"""",punct,Giuseppe
170,son,appos,Giuseppe
170,of,prep,son
170,Joseph,pobj,of
170,"""",punct,Stefano
170,),punct,Stefano
170,.,punct,Examples
171,Examples,ROOT,Examples
171,:,punct,Examples
171,"""",punct,Paolo
171,de,nmod,Paolo
171,Paolo,appos,Examples
171,"""",punct,Paolo
171,(,punct,Paolo
171,"""",punct,Paolo
171,son,appos,Paolo
171,of,prep,son
171,Paul,pobj,of
171,"""",punct,Paolo
171,),punct,Paolo
171,",",punct,Paolo
171,"""",punct,Mauro
171,de,nmod,Mauro
171,Mauro,appos,Paolo
171,"""",punct,Mauro
171,(,punct,Mauro
171,"""",punct,Mauro
171,son,appos,Mauro
171,of,prep,son
171,Maurus,pobj,of
171,"""",punct,Mauro
171,),punct,Mauro
171,",",punct,Mauro
171,"""",punct,Giorgio
171,de,nmod,Giorgio
171,Giorgio,conj,Mauro
171,"""",punct,Giorgio
171,(,punct,Giorgio
171,"""",punct,Giorgio
171,son,appos,Giorgio
171,of,prep,son
171,George,pobj,of
171,"""",punct,Mauro
171,),punct,Mauro
171,.,punct,Examples
172,Examples,ROOT,Examples
172,:,punct,Examples
172,"""",punct,d'Antonio
172,d'Antonio,appos,Examples
172,"""",punct,d'Antonio
172,(,punct,d'Antonio
172,"""",punct,d'Antonio
172,son,appos,d'Antonio
172,of,prep,son
172,Anthony,pobj,of
172,"""",punct,d'Antonio
172,),punct,d'Antonio
172,",",punct,d'Antonio
172,"""",punct,d'Adriano
172,d'Adriano,appos,d'Antonio
172,"""",punct,d'Adriano
172,(,punct,d'Adriano
172,"""",punct,d'Adriano
172,son,appos,d'Adriano
172,of,prep,son
172,Adrian,pobj,of
172,"""",punct,d'Antonio
172,),punct,d'Antonio
172,",",punct,d'Antonio
172,"""",punct,d'Agostino
172,d'Agostino,appos,d'Antonio
172,"""",punct,d'Agostino
172,(,punct,d'Agostino
172,"""",punct,d'Agostino
172,son,appos,d'Agostino
172,of,prep,son
172,Augustine,pobj,of
172,"""",punct,d'Antonio
172,),punct,d'Antonio
172,.,punct,Examples
173,#,punct,NAME
173,NAME,ROOT,NAME
173,?,punct,NAME
174,Examples,ROOT,Examples
174,:,punct,Examples
174,"""",punct,Paoli
174,Paoli,appos,Examples
174,"""",punct,Paoli
174,(,punct,Paoli
174,"""",punct,Paoli
174,son,appos,Paoli
174,of,prep,son
174,Paolo,pobj,of
174,"""",punct,Paoli
174,),punct,Paoli
174,",",punct,Paoli
174,"""",punct,Richetti
174,Richetti,appos,Paoli
174,"""",punct,Richetti
174,(,punct,Richetti
174,"""",punct,Richetti
174,son,appos,Richetti
174,of,prep,son
174,Richetto,pobj,of
174,",",punct,son
174,a,det,name
174,short,amod,name
174,name,appos,Richetti
174,for,prep,name
174,Enrico,pobj,for
174,"""",punct,Richetti
174,),punct,Richetti
174,.,punct,Examples
175,Examples,ROOT,Examples
175,:,punct,Magnusson
175,"""",punct,Magnusson
175,Magnusson,appos,Examples
175,"""",punct,Magnusson
175,(,punct,Magnusson
175,"""",punct,Magnusson
175,son,appos,Magnusson
175,of,prep,son
175,Magnus,pobj,of
175,"""",punct,Magnusson
175,),punct,Magnusson
175,;,punct,Magnusson
175,"""",punct,Sigurdson
175,Sigurdson,appos,Magnusson
175,"""",punct,Sigurdson
175,(,punct,Sigurdson
175,"""",punct,Sigurdson
175,son,appos,Sigurdson
175,of,prep,son
175,Sigurd,pobj,of
175,"""",punct,Sigurdson
175,),punct,Sigurdson
175,",",punct,Sigurdson
175,"""",punct,Odinson
175,Odinson,appos,Sigurdson
175,"""",punct,Odinson
175,(,punct,Odinson
175,"""",punct,Odinson
175,son,appos,Odinson
175,of,prep,son
175,Odin,pobj,of
175,"""",punct,Sigurdson
175,),punct,Sigurdson
175,.,punct,Examples
176,Example,dep,Mahdipur
176,:,punct,Mahdipur
176,"""",punct,Mahdipur
176,Mahdipur,ROOT,Mahdipur
176,"""",punct,Mahdipur
176,(,punct,Mahdipur
176,"""",punct,Mahdipur
176,son,appos,Mahdipur
176,of,prep,son
176,Mahdi,pobj,of
176,"""",punct,Mahdipur
176,),punct,Mahdipur
176,.,punct,Mahdipur
177,Example,ROOT,Example
177,:,punct,Muhammadzadeh
177,"""",punct,Muhammadzadeh
177,Muhammadzadeh,amod,Example
177,"""",punct,Muhammadzadeh
177,(,punct,Muhammadzadeh
177,"""",punct,son
177,son,appos,Muhammadzadeh
177,/,punct,son
177,daughter,appos,son
177,of,prep,daughter
177,Muhammad,pobj,of
177,"""",punct,Muhammadzadeh
177,),punct,Muhammadzadeh
177,.,punct,Example
178,Tagalog,compound,Example
178,Anak,compound,Example
178,Example,ROOT,Example
178,:,punct,Example
178,mga,appos,Example
178,Anak,ROOT,Anak
178,ni,prep,Anak
178,Pedro,pobj,ni
178,(,punct,Pedro
178,son,appos,Pedro
178,and,cc,son
178,daughter,conj,son
178,of,prep,son
178,Pedro,pobj,of
178,),punct,Anak
178,Tamil,compound,Magan
178,Magan,ROOT,Magan
178,.,punct,Magan
179,Example,ROOT,Example
179,:,punct,Example
179,"""",punct,Murugan
179,En,compound,Murugan
179,Magan,compound,Murugan
179,Murugan,acl,Example
179,"""",punct,Murugan
179,(,punct,Murugan
179,"""",punct,Murugan
179,my,poss,son
179,son,appos,Murugan
179,Murugan,appos,son
179,"""",punct,Murugan
179,),punct,Example
179,.,punct,Example
181,Examples,ROOT,Examples
181,:,punct,Janowski
181,"""",punct,Janowski
181,Janowski,appos,Examples
181,"""",punct,Janowski
181,(,punct,Janowski
181,"""",punct,Janowski
181,son,appos,Janowski
181,of,prep,son
181,John,pobj,of
181,"""",punct,Janowski
181,),punct,Janowski
181,",",punct,Janowski
181,"""",punct,Piotrowski
181,Piotrowski,appos,Janowski
181,"""",punct,Piotrowski
181,(,punct,Piotrowski
181,"""",punct,Piotrowski
181,son,appos,Piotrowski
181,of,prep,son
181,Peter,pobj,of
181,"""",punct,Janowski
181,),punct,Janowski
181,",",punct,Janowski
181,"""",punct,Michalski
181,Michalski,appos,Janowski
181,"""",punct,Michalski
181,(,punct,Michalski
181,"""",punct,Michalski
181,son,appos,Michalski
181,of,prep,son
181,Michael,pobj,of
181,"""",punct,Janowski
181,),punct,Janowski
181,.,punct,Examples
183,Romanian,ROOT,Romanian
183,a,advmod,prefix
183,as,advmod,prefix
183,prefix,relcl,Romanian
183,(,punct,prefix
183,except,prep,prefix
183,for,prep,except
183,female,amod,names
183,names,pobj,for
183,that,nsubj,start
183,start,relcl,names
183,in,prep,start
183,"""",punct,in
183,a,pobj,in
183,"""",punct,a
183,and,cc,for
183,probably,advmod,for
183,for,prep,prefix
183,others,pobj,for
183,that,nsubj,start
183,start,relcl,others
183,in,prep,start
183,vowels,pobj,in
183,),punct,for
183,and,cc,prefix
183,ei,conj,prefix
183,as,prep,ei
183,suffix,pobj,as
183,.,punct,Romanian
186,Examples,ROOT,Examples
186,:,punct,Examples
186,"""",punct,Petrescu
186,Petrescu,appos,Examples
186,"""",punct,Petrescu
186,(,punct,son
186,"""",punct,son
186,Petre,poss,son
186,'s,case,Petre
186,son,appos,Petrescu
186,"""",punct,son
186,),punct,Petrescu
186,",",punct,Petrescu
186,"""",punct,Popescu
186,Popescu,appos,Petrescu
186,"""",punct,Popescu
186,(,punct,Popescu
186,"""",punct,son
186,Popa,poss,son
186,'s,case,Popa
186,son,appos,Popescu
186,"""",punct,Popescu
186,",",punct,Popescu
186,Popa,conj,Popescu
186,meaning,acl,Popa
186,Priest,dobj,meaning
186,),punct,Popescu
186,",",punct,Popescu
186,"""",punct,Constantinescu
186,Constantinescu,conj,Popescu
186,"""",punct,Constantinescu
186,(,punct,Constantinescu
186,"""",punct,Constantinescu
186,son,appos,Constantinescu
186,of,prep,son
186,Constantin,pobj,of
186,"""",punct,Popescu
186,),punct,Popescu
186,.,punct,Examples
187,Trains,nsubjpass,pulled
187,are,auxpass,pulled
187,typically,advmod,pulled
187,pulled,ROOT,pulled
187,or,cc,pulled
187,pushed,conj,pulled
187,by,agent,pushed
187,locomotives,pobj,by
187,(,punct,locomotives
187,often,advmod,known
187,known,acl,locomotives
187,simply,advmod,as
187,as,prep,known
187,"""",punct,engines
187,engines,pobj,as
187,"""",punct,locomotives
187,),punct,pulled
187,",",punct,pulled
187,though,mark,propelled
187,some,nsubjpass,propelled
187,are,auxpass,propelled
187,self,npadvmod,propelled
187,-,punct,propelled
187,propelled,advcl,pulled
187,",",punct,propelled
187,such,amod,as
187,as,prep,propelled
187,multiple,amod,units
187,units,pobj,as
187,or,cc,units
187,railcars,conj,units
187,.,punct,pulled
188,Passengers,nsubjpass,carried
188,and,cc,Passengers
188,cargo,conj,Passengers
188,are,auxpass,carried
188,carried,ROOT,carried
188,in,prep,carried
188,railroad,compound,cars
188,cars,pobj,in
188,",",punct,carried
188,also,advmod,known
188,known,advcl,carried
188,as,prep,known
188,wagons,pobj,as
188,or,cc,wagons
188,carriages,conj,wagons
188,.,punct,carried
189,Trains,nsubjpass,designed
189,are,auxpass,designed
189,designed,ROOT,designed
189,to,prep,designed
189,a,det,gauge
189,certain,amod,gauge
189,gauge,pobj,to
189,",",punct,gauge
189,or,cc,gauge
189,distance,conj,gauge
189,between,prep,distance
189,rails,pobj,between
189,.,punct,designed
190,Most,amod,trains
190,trains,nsubj,operate
190,operate,ROOT,operate
190,on,prep,operate
190,steel,compound,tracks
190,tracks,pobj,on
190,with,prep,tracks
190,steel,compound,wheels
190,wheels,pobj,with
190,",",punct,makes
190,the,det,friction
190,low,amod,friction
190,friction,nsubj,makes
190,of,prep,friction
190,which,pobj,of
190,makes,conj,operate
190,them,nsubj,efficient
190,more,advmod,efficient
190,efficient,ccomp,makes
190,than,prep,efficient
190,other,amod,forms
190,forms,pobj,than
190,of,prep,forms
190,transport,pobj,of
190,.,punct,operate
191,Many,amod,countries
191,countries,nsubj,use
191,use,ROOT,use
191,rail,compound,transport
191,transport,dobj,use
191,.,punct,use
192,Trains,nsubj,have
192,have,ROOT,have
192,their,poss,roots
192,roots,dobj,have
192,in,prep,have
192,wagonways,pobj,in
192,",",punct,wagonways
192,which,nsubj,used
192,used,relcl,wagonways
192,railway,compound,tracks
192,tracks,dobj,used
192,and,cc,used
192,were,auxpass,powered
192,powered,conj,used
192,by,agent,powered
192,horses,pobj,by
192,or,cc,powered
192,pulled,conj,powered
192,by,agent,pulled
192,cables,pobj,by
192,.,punct,have
193,Rapid,amod,transit
193,transit,nsubjpass,built
193,and,cc,transit
193,trams,conj,transit
193,were,auxpass,built
193,first,advmod,built
193,built,ROOT,built
193,in,prep,built
193,the,det,1800s
193,late,amod,1800s
193,1800s,pobj,in
193,to,aux,transport
193,transport,advcl,built
193,large,amod,numbers
193,numbers,dobj,transport
193,of,prep,numbers
193,people,pobj,of
193,in,prep,transport
193,and,cc,in
193,around,conj,in
193,cities,pobj,around
193,.,punct,built
194,Beginning,advcl,replaced
194,in,prep,Beginning
194,the,det,1920s
194,1920s,pobj,in
194,",",punct,Beginning
194,and,cc,Beginning
194,accelerating,conj,Beginning
194,following,prep,accelerating
194,World,compound,II
194,War,compound,II
194,II,nmod,locomotives
194,",",punct,II
194,diesel,nmod,locomotives
194,and,cc,diesel
194,electric,conj,diesel
194,locomotives,pobj,following
194,replaced,ROOT,replaced
194,steam,dobj,replaced
194,as,prep,replaced
194,the,det,means
194,means,pobj,as
194,of,prep,means
194,motive,amod,power
194,power,pobj,of
194,.,punct,replaced
195,The,det,spread
195,spread,nsubj,led
195,of,prep,spread
195,buses,pobj,of
195,led,ROOT,led
195,to,prep,led
195,the,det,closure
195,closure,pobj,to
195,of,prep,closure
195,many,amod,systems
195,rapid,amod,transit
195,transit,nmod,systems
195,and,cc,transit
195,tram,compound,systems
195,systems,pobj,of
195,during,prep,led
195,this,det,time
195,time,pobj,during
195,as,advmod,well
195,well,advmod,time
195,.,punct,led
196,High,amod,speed
196,-,punct,speed
196,speed,compound,rail
196,rail,nsubj,proven
196,",",punct,rail
196,first,advmod,built
196,built,acl,rail
196,in,prep,built
196,the,det,1960s
196,1960s,pobj,in
196,",",punct,rail
196,has,aux,proven
196,proven,ROOT,proven
196,competitive,oprd,proven
196,with,prep,competitive
196,cars,pobj,with
196,and,cc,cars
196,planes,conj,cars
196,over,prep,proven
196,short,amod,distances
196,to,prep,short
196,medium,pobj,to
196,distances,pobj,over
196,.,punct,proven
197,Monorails,nsubj,operate
197,operate,ROOT,operate
197,on,prep,operate
197,a,det,rail
197,single,amod,rail
197,rail,pobj,on
197,",",punct,operate
197,while,mark,designed
197,funiculars,nsubjpass,designed
197,and,cc,funiculars
197,rack,conj,funiculars
197,railways,dobj,rack
197,are,auxpass,designed
197,uniquely,advmod,designed
197,designed,advcl,operate
197,to,aux,traverse
197,traverse,xcomp,designed
197,steep,amod,slopes
197,slopes,dobj,traverse
197,.,punct,operate
198,Trains,nsubj,are
198,which,nsubj,use
198,use,relcl,Trains
198,alternative,amod,fuels
198,fuels,dobj,use
198,such,amod,as
198,as,prep,fuels
198,natural,amod,gas
198,gas,pobj,as
198,and,cc,gas
198,hydrogen,conj,gas
198,are,ROOT,are
198,a,det,development
198,21st,amod,century
198,-,punct,century
198,century,compound,development
198,development,attr,are
198,.,punct,are
199,Conventional,amod,trains
199,trains,nsubj,operate
199,operate,ROOT,operate
199,on,prep,operate
199,two,nummod,rails
199,rails,pobj,on
199,",",punct,operate
199,but,cc,operate
